urdu_text,roman_text
پوچھیے کچھ کہیں ہیں کچھ ناجیؔ,puchhiye kuchh kahen hain kuchh 'naji'
آ پڑیں روزگار کی باتیں,aa padin rozgar ki baten
دیکھ موہن تری کمر کی طرف,dekh mohan tiri kamar ki taraf
پھر گیا مانی اپنے گھر کی طرف,phir gaya maani apne ghar ki taraf
جن نے دیکھے ترے لب شیریں,jin ne dekhe tire lab e shirin
نظر اس کی نہیں شکر کی طرف,nazar us ki nahin shakar ki taraf
ہے محال ان کا دام میں آنا,hai muhal un ka daam men aana
دل ہے مایل بتاں کا زر کی طرف,dil hai maail butan ka zar ki taraf
تیرے رخسار کی صفایی دیکھ,tere rukhsar ki safai dekh
چشم دانا کی نییں گہر کی طرف,chashm daana ki naiin guhar ki taraf
ہیں خوشامد طلب سب اہل دول,hain khushamad talab sab ahl e duval
غور کرتے نییں ہنر کی طرف,ghaur karte naiin hunar ki taraf
ماہ رو نے سفر کیا ہے جدھر,mah ru ne safar kiya hai jidhar
دل مرا ہے اسی نگر کی طرف,dil mira hai usi nagar ki taraf
حشر میں پاکباز ہے ناجیؔ,hashr men pak baz hai 'naji'
بدعمل جاییں گے سقر کی طرف,bad amal jaenge saqar ki taraf
دیکھی بہار ہم نے کل زور مے کدے میں,dekhi bahar ham ne kal zor mai kade men
ہنسنے سیں اوس سجن کے تھا شور مے کدے میں,hansne siin us sajan ke tha shor mai kade men
تھے جوش مل سیں ایسی شورش میں داغ دل کے,the josh e mul siin aisi shorish men daagh dil ke
گویا کہ کودتے ہیں یہ مور مے کدے میں,goya ki kudte hain ye mor mai kade men
پھندا رکھا تھا میں نے شاید کہ وہ پری رو,phanda rakha tha main ne shayad ki vo pari ru
دیکھے تو پاس میرے ہو دور مے کدے میں,dekhe to paas mere ho daur mai kade men
ہے آرزو کہ ہم دم وہ ماہ رو ہو میرا,hai aarzu ki hamdam vo mah ru ho mera
دے شام سیں جو پیالہ ہو بھور مے کدے میں,de shaam siin jo pyala ho bhor mai kade men
ساقی وہی ہے میرا ناجیؔ کہ گر مروں میں,saaqi vahi hai mera 'naji' ki gar marun main
مجھ واسطے بنا دے جا گور مے کدے میں,mujh vaste bana de ja gor mai kade men
دل کا کھوج نہ پایا ہرگز دیکھا کھول جو قبروں کو,dil ka khoj na paaya hargiz dekha khol jo qabron ko
جیتے جی ڈھونڈے سو پاوے خبر کرو بے خبروں کو,jiite ji dhunde so paave khabar karo be khabron ko
توشک بالا پوش رضایی ہے بھولے مجنوں برسوں تک,toshak baala posh razai hai bhule majnun barson tak
جب دکھلاوے زلف سجن کی بن میں آوتے ابروں کو,jab dikhlave zulf sajan ki ban men aavte abron ko
کافر نفس ہر ایک کا ترسا زر کوں پایا بختوں سیں,kafir nafas har ek ka tarsa zar kuun paaya bakhton siin
آتش کی پوجا میں گزری عمر تمام ان گبروں کو,atish ki puuja men guzri umr tamam un gabron ko
مرد جو عاجز ہو تن من سیں کہے خوش آمد باور کر,mard jo aajiz ho tan man siin kahe khush amad bavar kar
محتاجی کا خاصا ہے روباہ کرے ہے ببروں کو,mohtaji ka khasa hai rubah kare hai babron ko
وعدا چوک پھر آیا ناجیؔ درس کی خاطر پھڑکے مت,vaada chuuk phir aaya 'naji' dars ki khatir phadke mat
چھوٹ گلے تیرے اے ظالم صبر کہاں بے صبروں کو,chhut gale tere ai zalim sabr kahan be sabron ko
کمر کی بات سنتے ہیں یہ کچھ پایی نہیں جاتی,kamar ki baat sunte hain ye kuchh paai nahin jaati
کہے ہیں بات ایسی خیال میں میرے نہیں آتی,kahe hain baat aisi khayal men mere nahin aati
جو چاہو سیر دریا وقف ہے مجھ چشم کی کشتی,jo chaho sair e dariya vaqf hai mujh chashm ki kashti
ہر ایک مویے پلک میرا ہے گویا گھاٹ خیراتی,har ek mu e palak mera hai goya ghaat khairati
برنگ اس کے نہیں محبوب دل رونے کو عاشق کے,ba rang us ke nahin mahbub dil rone ko ashiq ke
سعادت خاں ہے لڑکا وضع کر لیتا ہے برساتی,saadat khaan hai ladka vaza kar leta hai barsati
جو کویی اصلی ہے ٹھنڈا گرم یاقوتی میں کیونکر ہو,jo koi asli hai thanda garm yaquti men kyunkar ho
نہ لاوے تاب تیرے لب کی جو نامرد ہے ذاتی,na laave taab tere lab ki jo namard hai zaati
نہ دیکھا باغ میں نرگس نیں تجھ کوں شرم جانے سیں,na dekha baagh men nargis niin tujh kuun sharm jaane siin
اسی غم میں ہویی ہے سرنگوں وہ وقت نہیں پاتی,isi gham men hui hai sar nigun vo vaqt nahin paati
کہاں ممکن ہے ناجیؔ سا کہ تقوی اور صلاح آوے,kahan mumkin hai 'naji' sa ki taqva aur salah aave
نگاہ مست خوباں وہ نہیں لیتا خراباتی,nigah e mast e khuban vo nahin leta kharabati
لب شیریں ہے مصری یوسف ثانی ہے یہ لڑکا,lab e shirin hai misri yusuf e sani hai ye ladka
نہ چھوڑے گا میرا دل چاہ کنعانی ہے یہ لڑکا,na chhodega mera dil chah e kanani hai ye ladka
لیا بوسہ کسی نے اور گریباں گیر ہے میرا,liya bosa kisi ne aur gareban gir hai mera
ڈوبایا چاہتا ہے سب کو طوفانی ہے یہ لڑکا,dubaya chahta hai sab ko tufani hai ye ladka
سر اوپر لال چیرا اور دہن جوں غنچۂ رنگیں,sar uupar laal chira aur dahan juun ghuncha e rangin
بہار مدعا لعل بدخشانی ہے یہ لڑکا,bahar e muddaa lal e badkhshani hai ye ladka
قیامت ہے جھمک بازو کے تعویذ طلایی کی,qayamat hai jhamak baazu ke taviz e talai ki
حصار حسن کوں قایم کیا بانی ہے یہ لڑکا,hisar e husn kuun qaaim kiya baani hai ye ladka
ہویے روپوش اس کا حسن دیکھ انجم کے جوں خوباں,hue ru posh us ka husn dekh anjum ke juun khuban
چمکتا ہے برنگ مہر نورانی ہے یہ لڑکا,chamakta hai ba rang mehr nurani hai ye ladka
قیامت قامت اس کا جن نے دیکھا سو ہوا بسمل,qayamat qamat us ka jin ne dekha so hua bismil
مگر سر تا قدم تیغ سلیمانی ہے یہ لڑکا,magar sar ta qadam tegh e sulemani hai ye ladka
میں اپنا جان و دل قرباں کروں اوس پر سیتی ناجیؔ,main apna jaan o dil qurban karun uus par seti 'naji'
جسے دیکھیں سیں ہویے عید رمضانی ہے یہ لڑکا,jise dekhen siin hue iid ramzani hai ye ladka
مہ رخاں کی جو مہربانی ہے,mah rukhan ki jo mehrbani hai
یہ مدد مجھ پہ آسمانی ہے,ye madad mujh pe asmani hai
رشک سیں اس کے صاف چہرہ کے,rashk siin us ke saaf chehre ke
چشم پر آینہ کی پانی ہے,chashm par aaine ki paani hai
دام میں بو الہوس کے آیا نییں,daam men bul havas ke aaya naiin
کیوں کہ یہ باز آشیانی ہے,kyuun ki ye baaz ashyani hai
چرب ہے شمع پر جمال اس کا,charb hai shama par jamal us ka
شمع کی روشنی زبانی ہے,shama ki raushni zabani hai
اس کے رخسار دیکھ جیتا ہوں,us ke rukhsar dekh jiita huun
عارضی میری زندگانی ہے,aarzi meri zindagani hai
صرف صورت کا بند نییں ناجیؔ,sirf surat ka band naiin 'naji'
عاشق صاحب معانی ہے,ashiq e sahab e maani hai
تیرے بھایی کو چاہا اب تیری کرتا ہوں پا بوسی,tere bhaai ko chaha ab teri karta huun pa bosi
مجھے سرتاج کر رکھ جان میں عاشق ہوں موروثی,mujhe sartaj kar rakh jaan men ashiq huun maurusi
رفو کر دے ہیں ایسا پیار جو عاشق ہیں یکسو سیں,rafu kar de hain aisa pyaar jo ashiq hain yaksu siin
پھڑا کر اور سیں شال اپنی کہتا ہے مجھے تو سی,phada kar aur siin shaal apni kahta hai mujhe tu si
ہوا مخفی مزا اب شاہدی سیں شہد کی ظاہر,hua makhfi maza ab shahidi siin shahad ki zahir
مگر زنبور نے شیرینی ان ہونٹوں کی جا چوسی,magar zambur ne shirini un honton ki ja chusi
کسے یہ تاب جو اس کی تجلی میں رہے ٹھہرا,kise ye taab jo us ki tajalli men rahe thahra
رموز طور لاتی ہے سجن تیری کمر مو سی,rumuz e taur laati hai sajan teri kamar mu si
سماتا نییں ازار اپنے میں ابتر دیکھ رنگ اس کا,samata naiin izaar apne men abtar dekh rang us ka
کرے کمخواب سو جانے کی یوں پاتے ہیں جاسوسی,kare kim khvab so jaane ki yuun paate hain jasusi
برنگ شمع کیوں یعقوب کی آنکھیں نہیں روشن,ba rang e shama kyuun yaqub ki ankhen nahin raushan
زمانے میں سنا یوسف کا پیراہن تھا فانوسی,zamane men suna yusuf ka pairahan tha fanusi
نہ چھوڑوں اس لب عرفاں کو ناجیؔ اور لٹا دوں سب,na chhodun us lab e irfan ko 'naji' aur luta duun sab
ملے گر مجھ کو ملک خسروی اور تاج کاؤسی,mile gar mujh ko mulk e khusravi aur taj e kausi
یہ دور گزرا کبھی نہ دیکھیں پیا کی انکھیاں خمار متیاں,ye daur guzra kabhi na dekhin piya ki ankhiyan khumar matiyan
کہے تھے مردم شرابی ان کوں نکل گییں اپنی دے غلطیاں,kahe the mardum sharabi un kuun nikal gaiin apni de ghalatiyan
سوایے گل کے وہ شوخ انکھیاں کسی طرف کو نہیں ہیں راغب,sivae gul ke vo shokh ankhiyan kisi taraf ko nahin hain raghib
تو برگ نرگس اوپر بجا ہے لکھوں جو اپنے سجن کوں پتیاں,to barg e nargis upar baja hai likhun jo apne sajan kuun patiyan
صنم کی زلفاں کو ہجر میں اب گیے ہیں مجھ نین ہیں خواب راحت,sanam ki zulfan ko hijr men ab gae hain mujh nain hain khvab rahat
لگے ہے کانٹا نظر میں سونا کٹیں گی کیسے یہ کالی رتیاں,lage hai kanta nazar men sona katengi kaise ye kaali ratiyan
جو شمع رو کے دو لب ہیں شیریں تو سبزۂ خط بجا ہے اس پر,jo shama ru ke do lab hain shirin to sabza e khat baja hai us par
زمین پکڑی ہے طوطیوں نے سنیں جو میٹھی پیا کی بتیاں,zamin pakdi hai tutiyon ne sunin jo mithi piya ki batiyan
خیال کر کر بھٹک رہا ہوں نظر جو آیے تیور ہیں بانکے,khayal kar kar bhatak raha huun nazar jo aae tevar hain banke
بناؤ بنتا نہیں ہے ناجیؔ جو اس سجن کو لگاؤں چھتیاں,banao banta nahin hai 'naji' jo us sajan ko lagaun chhatiyan
ذکر ہر صبح و شام ہے تیرا,zikr har subh o shaam hai tera
ورد عاشق کوں نام ہے تیرا,vird e ashiq kuun naam hai tera
مت کر آزاد دام زلف سیں دل,mat kar azad dam e zulf siin dil
بال باندھا غلام ہے تیرا,bal bandha ghulam hai tera
لشکر غم نے دل سیں کوچ کیا,lashkar e gham ne dil siin kuuch kiya
جب سے اس میں مقام ہے تیرا,jab se is men maqam hai tera
جام مے کا پلانا ہے بے رنگ,jam e mai ka pilana hai be rang
شوق جن کوں مدام ہے تیرا,shauq jin kuun mudam hai tera
آج ناجیؔ سے رم نہ کر اے شوخ,aaj 'naji' se ram na kar ai shokh
دیکھ مدت سیں رام ہے تیرا,dekh muddat siin raam hai tera
درد کی دھوپ سے چہرے کو نکھر جانا تھا,dard ki dhuup se chehre ko nikhar jaana tha
آینہ دیکھنے والے تجھے مر جانا تھا,aaina dekhne vaale tujhe mar jaana tha
راہ میں ایسے نقوش کف پا بھی آیے,raah men aise nuqush e kaf e pa bhi aae
میں نے دانستہ جنہیں گرد سفر جانا تھا,main ne danista jinhen gard e safar jaana tha
وہم و ادراک کے ہر موڑ پہ سوچا میں نے,vahm o idrak ke har mod pe socha main ne
تو کہاں ہے مرے ہم راہ اگر جانا تھا,tu kahan hai mire hamrah agar jaana tha
آگہی زخم نظارہ نہ بنی تھی جب تک,agahi zakhm e nazara na bani thi jab tak
میں نے ہر شخص کو محبوب نظر جانا تھا,main ne har shakhs ko mahbub e nazar jaana tha
قربتیں ریت کی دیوار ہیں گر سکتی ہیں,qurbaten ret ki divar hain gir sakti hain
مجھ کو خود اپنے ہی سایے میں ٹھہر جانا تھا,mujh ko khud apne hi saae men thahar jaana tha
تو کہ وہ تیز ہوا جس کی تمنا بے سود,tu ki vo tez hava jis ki tamanna be sud
میں کہ وہ خاک جسے خود ہی بکھر جانا تھا,main ki vo khaak jise khud hi bikhar jaana tha
آنکھ ویران سہی پھر بھی اندھیروں کو نصیرؔ,aankh viran sahi phir bhi andheron ko 'nasir'
روشنی بن کے مرے دل میں اتر جانا تھا,raushni ban ke mire dil men utar jaana tha
دیکھ لیتے ہیں اب اس بام کو آتے جاتے,dekh lete hain ab us baam ko aate jaate
یہ بھی آزار چلا جایے گا جاتے جاتے,ye bhi azar chala jaega jaate jaate
دل کے سب نقش تھے ہاتھوں کی لکیروں جیسے,dil ke sab naqsh the hathon ki lakiron jaise
نقش پا ہوتے تو ممکن تھا مٹاتے جاتے,naqsh e pa hote to mumkin tha mitate jaate
تھی کبھی راہ جو ہمراہ گزرنے والی,thi kabhi raah jo ham rah guzarne vaali
اب حذر ہوتا ہے اس راہ سے آتے جاتے,ab hazar hota hai us raah se aate jaate
شہر بے مہر! کبھی ہم کو بھی مہلت دیتا,shahr e be mehr! kabhi ham ko bhi mohlat deta
اک دیا ہم بھی کسی رخ سے جلاتے جاتے,ik diya ham bhi kisi rukh se jalate jaate
پارۂ ابر گریزاں تھے کہ موسم اپنے,para e abr e gurezan the ki mausam apne
دور بھی رہتے مگر پاس بھی آتے جاتے,duur bhi rahte magar paas bhi aate jaate
ہر گھڑی ایک جدا غم ہے جدایی اس کی,har ghadi ek juda gham hai judai us ki
غم کی میعاد بھی وہ لے گیا جاتے جاتے,gham ki miad bhi vo le gaya jaate jaate
اس کے کوچے میں بھی ہو، راہ سے بے راہ نصیرؔ,"us ke kuche men bhi ho, raah se be rah 'nasir'"
اتنے آیے تھے تو آواز لگاتے جاتے,itne aae the to avaz lagate jaate
دیا سا دل کے خرابے میں جل رہا ہے میاں,diya sa dil ke kharabe men jal raha hai miyan
دیے کے گرد کویی عکس چل رہا ہے میاں,diye ke gird koi aks chal raha hai miyan
یہ روح رقص چراغاں ہے اپنے حلقے میں,ye ruuh raqs e charaghan hai apne halqe men
یہ جسم سایہ ہے اور سایہ ڈھل رہا میاں,ye jism saaya hai aur saaya dhal raha miyan
یہ آنکھ پردہ ہے اک گردش تحیر کا,ye aankh parda hai ik gardish e tahayyur ka
یہ دل نہیں ہے بگولہ اچھل رہا ہے میاں,ye dil nahin hai bagula uchhal raha hai miyan
کبھی کسی کا گزرنا کبھی ٹھہر جانا,kabhi kisi ka guzarna kabhi thahar jaana
مرے سکوت میں کیا کیا خلل رہا ہے میاں,mire sukut men kya kya khalal raha hai miyan
