urdu_text,roman_text
جو تجھ سے ہویی ہو وہ خطا ساتھ لیے جا,sard jhonkon se bhadakte hain badan men shoale
بھڑکا رہے ہیں آگ لب نغمہ گر سے ہم,jaan le legi ye barsat qarib aa jaao
خاموش کیا رہیں گے زمانے کے ڈر سے ہم,is qadar ham se jhijakne ki zarurat kya hai
کچھ اور بڑھ گیے جو اندھیرے تو کیا ہوا,zindagi bhar ka hai ab saath qarib aa jaao
مایوس تو نہیں ہیں طلوع سحر سے ہم,fan jo nadar tak nahin pahuncha
لے دے کے اپنے پاس فقط اک نظر تو ہے,abhi meayar tak nahin pahuncha
کیوں دیکھیں زندگی کو کسی کی نظر سے ہم,us ne bar vaqt be rukhi barti
مانا کہ اس زمیں کو نہ گلزار کر سکے,shauq azar tak nahin pahuncha
کچھ خار کم تو کر گیے گزرے جدھر سے ہم,aks e mai ho ki jalva e gul ho
بھولے سے محبت کر بیٹھا، ناداں تھا بچارا، دل ہی تو ہے,rang e rukhsar tak nahin pahuncha
ہر دل سے خطا ہو جاتی ہے، بگڑو نہ خدارا، دل ہی تو ہے,harf e inkar sar buland raha
اس طرح نگاہیں مت پھیرو، ایسا نہ ہو دھڑکن رک جایے,zoaf e iqrar tak nahin pahuncha
سینے میں کویی پتھر تو نہیں احساس کا مارا، دل ہی تو ہے,hukm e sarkar ki pahunch mat puchh
جذبات بھی ہندو ہوتے ہیں چاہت بھی مسلماں ہوتی ہے,ahl e sarkar tak nahin pahuncha
دنیا کا اشارہ تھا لیکن سمجھا نہ اشارا، دل ہی تو ہے,adl gahen to duur ki shai hain
بیداد گروں کی ٹھوکر سے سب خواب سہانے چور ہویے,qatl akhbar tak nahin pahuncha
اب دل کا سہارا غم ہی تو ہے اب غم کا سہارا دل ہی تو ہے,inqilabat e dahr ki buniyad
بجھا دیے ہیں خود اپنے ہاتھوں محبتوں کے دیے جلا کے,haq jo haqdar tak nahin pahuncha
مری وفا نے اجاڑ دی ہیں امید کی بستیاں بسا کے,vo masiha nafas nahin jis ka
تجھے بھلا دیں گے اپنے دل سے یہ فیصلہ تو کیا ہے لیکن,silsila dar tak nahin pahuncha
نہ دل کو معلوم ہے نہ ہم کو جییں گے کیسے تجھے بھلا کے,gulshan gulshan phuul
کبھی ملیں گے جو راستے میں تو منہ پھرا کر پلٹ پڑیں گے,daman daman dhuul
کہیں سنیں گے جو نام تیرا تو چپ رہیں گے نظر جھکا کے,marne par taazir
نہ سوچنے پر بھی سوچتی ہوں کہ زندگانی میں کیا رہے گا,jiine par mahsul
تری تمنا کو دفن کر کے ترے خیالوں سے دور جا کے,har jazba maslub
چہرے پہ خوشی چھا جاتی ہے آنکھوں میں سرور آ جاتا ہے,har khvahish maqtul
جب تم مجھے اپنا کہتے ہو اپنے پہ غرور آ جاتا ہے,ishq pareshan hal
تم حسن کی خود اک دنیا ہو شاید یہ تمہیں معلوم نہیں,naz e husn malul
محفل میں تمہارے آنے سے ہر چیز پہ نور آ جاتا ہے,naara e haq maatub
ہم پاس سے تم کو کیا دیکھیں تم جب بھی مقابل ہوتے ہو,makr o riya maqbul
بیتاب نگاہوں کے آگے پردہ سا ضرور آ جاتا ہے,sanvra nahin jahan
جب تم سے محبت کی ہم نے تب جا کے کہیں یہ راز کھلا,aae kai rasul
مرنے کا سلیقہ آتے ہی جینے کا شعور آ جاتا ہے,har chand miri quvvat e guftar hai mahbus
دیکھا ہے زندگی کو کچھ اتنا قریب سے,khamosh magar tab e khud ara nahin hoti
چہرے تمام لگنے لگے ہیں عجیب سے,mamura e ehsas men hai hashr sa barpa
کہنے کو دل کی بات جنہیں ڈھونڈتے تھے ہم,insan ki tazlil gavara nahin hoti
محفل میں آ گیے ہیں وہ اپنے نصیب سے,nalan huun main bedari e ehsas ke hathon
نیلام ہو رہا تھا کسی نازنیں کا پیار,duniya mire afkar ki duniya nahin hoti
قیمت نہیں چکایی گیی اک غریب سے,begana sifat jada e manzil se guzar ja
تیری وفا کی لاش پہ لا میں ہی ڈال دوں,har chiiz saza var e nazara nahin hoti
ریشم کا یہ کفن جو ملا ہے رقیب سے,fitrat ki mashiyyat bhi badi chiiz hai lekin
دیکھا ہے زندگی کو کچھ اتنے قریب سے,fitrat kabhi be bas ka sahara nahin hoti
چہرے تمام لگنے لگے ہیں عجیب سے,har qadam marhala e dar o salib aaj bhi hai
اے روح عصر جاگ کہاں سو رہی ہے تو,jo kabhi tha vahi insan ka nasib aaj bhi hai
آواز دے رہے ہیں پیمبر صلیب سے,jagmagate hain ufuq par ye sitare lekin
اس رینگتی حیات کا کب تک اٹھاییں بار,rasta manzil e hasti ka muhib aaj bhi hai
بیمار اب الجھنے لگے ہیں طبیب سے,sar e maqtal jinhen jaana tha vo ja bhi pahunche
ہر گام پر ہے مجمع عشاق منتظر,sar e mimbar koi mohtat khatib aaj bhi hai
مقتل کی راہ ملتی ہے کویے حبیب سے,ahl e danish ne jise amr e musallam maana
اس طرح زندگی نے دیا ہے ہمارا ساتھ,ahl e dil ke liye vo baat ajiib aaj bhi hai
جیسے کویی نباہ رہا ہو رقیب سے,ye tiri yaad hai ya meri aziyat koshi
دیکھا تو تھا یوں ہی کسی غفلت شعار نے,ek nashtar sa rag e jan ke qarib aaj bhi hai
دیوانہ کر دیا دل بے اختیار نے,kaun jaane ye tira shaer e ashufta e mizaj
اے آرزو کے دھندلے خرابو جواب دو,kitne maghrur khudaon ka raqib aaj bhi hai
پھر کس کی یاد آیی تھی مجھ کو پکارنے,har tarah ke jazbat ka elaan hain ankhen
تجھ کو خبر نہیں مگر اک سادہ لوح کو,shabnam kabhi shoala kabhi tufan hain ankhen
برباد کر دیا ترے دو دن کے پیار نے,ankhon se badi koi tarazu nahin hoti
میں اور تم سے ترک محبت کی آرزو,tulta hai bashar jis men vo mizan hain ankhen
دیوانہ کر دیا ہے غم روزگار نے,ankhen hi milati hain zamane men dilon ko
اب اے دل تباہ ترا کیا خیال ہے,anjan hain ham tum agar anjan hain ankhen
ہم تو چلے تھے کاکل گیتی سنوارنے,lab kuchh bhi kahen is se haqiqat nahin khulti
دور رہ کر نہ کرو بات قریب آ جاؤ,insan ke sach jhuut ki pahchan hain ankhen
یاد رہ جایے گی یہ رات قریب آ جاؤ,ankhen na jhukin teri kisi ghair ke aage
ایک مدت سے تمنا تھی تمہیں چھونے کی,duniya men badi chiiz miri jaan! hain ankhen
آج بس میں نہیں جذبات قریب آ جاؤ,havas nasib nazar ko kahin qarar nahin
سرد جھونکوں سے بھڑکتے ہیں بدن میں شعلے,main muntazir huun magar tera intizar nahin
جان لے لے گی یہ برسات قریب آ جاؤ,hamin se rang e gulistan hamin se rang e bahar
اس قدر ہم سے جھجکنے کی ضرورت کیا ہے,hamin ko nazm e gulistan pe ikhtiyar nahin
زندگی بھر کا ہے اب ساتھ قریب آ جاؤ,abhi na chhed mohabbat ke giit ai mutrib
فن جو نادار تک نہیں پہنچا,abhi hayat ka mahaul khush gavar nahin
ابھی معیار تک نہیں پہنچا,tumhare ahd e vafa ko main ahd kya samjhun
اس نے بر وقت بے رخی برتی,mujhe khud apni mohabbat pe e'tibar nahin
شوق آزار تک نہیں پہنچا,na jaane kitne gile is men muztarib hain nadim
عکس مے ہو کہ جلوۂ گل ہو,vo ek dil jo kisi ka gila guzar nahin
رنگ رخسار تک نہیں پہنچا,gurez ka nahin qaail hayat se lekin
حرف انکار سر بلند رہا,jo sach kahun ki mujhe maut nagavar nahin
ضعف اقرار تک نہیں پہنچا,ye kis maqam pe pahuncha diya zamane ne
حکم سرکار کی پہنچ مت پوچھ,ki ab hayat pe tera bhi ikhtiyar nahin
اہل سرکار تک نہیں پہنچا,is taraf se guzre the qafile baharon ke
عدل گاہیں تو دور کی شے ہیں,aaj tak sulagte hain zakhm rahguzaron ke
قتل اخبار تک نہیں پہنچا,khalvaton ke shaidai khalvaton men khulte hain
انقلابات دہر کی بنیاد,ham se puchh kar dekho raaz parda daron ke
حق جو حق دار تک نہیں پہنچا,gesuon ki chhanv men dil navaz chehre hain
وہ مسیحا نفس نہیں جس کا,ya hasin dhundlakon men phuul hain baharon ke
سلسلہ دار تک نہیں پہنچا,pahle hans ke milte hain phir nazar churate hain
گلشن گلشن پھول,ashna sifat hain log ajnabi dayaron ke
دامن دامن دھول,tum ne sirf chaha hai ham ne chhu ke dekhe hain
مرنے پر تعزیر,pairahan ghataon ke jism barq paron ke
جینے پر محصول,shughl e mai parasti go jashn e na muradi tha
ہر جذبہ مصلوب,yuun bhi kat gae kuchh din tere sogvaron ke
ہر خواہش مقتول,itni hasin itni javan raat kya karen
عشق پریشاں حال,jaage hain kuchh ajiib se jazbat kya karen
ناز حسن ملول,pedon ke bazuon men mahakti hai chandni
نعرۂ حق معتوب,bechain ho rahe hain khayalat kya karen
مکر و ریا مقبول,sanson men ghul rahi hai kisi saans ki mahak
سنورا نہیں جہاں,daman ko chhu raha hai koi haat kya karen
آیے کیی رسول,shayad tumhare aane se ye bhed khul sake
ہر چند مری قوت گفتار ہے محبوس,hairan hain ki aaj nai baat kya karen
خاموش مگر طبع خود آرا نہیں ہوتی,jab kabhi un ki tavajjoh men kami paai gai
معمورۂ احساس میں ہے حشر سا برپا,az sar e nau dastan e shauq dohrai gai
انسان کی تذلیل گوارا نہیں ہوتی,bik gae jab tere lab phir tujh ko kya shikva agar
نالاں ہوں میں بیداری احساس کے ہاتھوں,zindagani baada o saghar se bahlai gai
دنیا مرے افکار کی دنیا نہیں ہوتی,ai gham e duniya tujhe kya ilm tere vaste
بیگانہ صفت جادۂ منزل سے گزر جا,kin bahanon se tabiat raah par laai gai
ہر چیز سزاوار نظارہ نہیں ہوتی,ham karen tark e vafa achchha chalo yuun hi sahi
فطرت کی مشیت بھی بڑی چیز ہے لیکن,aur agar tark e vafa se bhi na rusvai gai
فطرت کبھی بے بس کا سہارا نہیں ہوتی,kaise kaise chashm o aariz gard e gham se bujh gae
ہر قدم مرحلہ دار و صلیب آج بھی ہے,kaise kaise paikaron ki shan e zebai gai
جو کبھی تھا وہی انساں کا نصیب آج بھی ہے,dil ki dhadkan men tavazun aa chala hai khair ho
جگمگاتے ہیں افق پر یہ ستارے لیکن,meri nazren bujh gaiin ya teri raanai gai
راستہ منزل ہستی کا مہیب آج بھی ہے,un ka gham un ka tasavvur un ke shikve ab kahan
سر مقتل جنہیں جانا تھا وہ جا بھی پہنچے,ab to ye baten bhi ai dil ho gaiin aai gai
سر منبر کویی محتاط خطیب آج بھی ہے,jurat e insan pe go tadib ke pahre rahe
اہل دانش نے جسے امر مسلم مانا,fitrat e insan ko kab zanjir pahnai gai
اہل دل کے لیے وہ بات عجیب آج بھی ہے,arsa e hasti men ab tesha zanon ka daur hai
یہ تری یاد ہے یا میری اذیت کوشی,rasm e changezi uthi tauqir e darai gai
ایک نشتر سا رگ جاں کے قریب آج بھی ہے,jurm e ulfat pe hamen log saza dete hain
کون جانے یہ ترا شاعر آشفتہ مزاج,kaise nadan hain shoalon ko hava dete hain
کتنے مغرور خداؤں کا رقیب آج بھی ہے,ham se divane kahin tark e vafa karte hain
ہر طرح کے جذبات کا اعلان ہیں آنکھیں,jaan jaae ki rahe baat nibha dete hain
شبنم کبھی شعلہ کبھی طوفان ہیں آنکھیں,aap daulat ke tarazu men dilon ko taulen
آنکھوں سے بڑی کویی ترازو نہیں ہوتی,ham mohabbat se mohabbat ka sila dete hain
تلتا ہے بشر جس میں وہ میزان ہیں آنکھیں,takht kya chiiz hai aur laal o javahar kya hain
آنکھیں ہی ملاتی ہیں زمانے میں دلوں کو,ishq vaale to khudai bhi luta dete hain
انجان ہیں ہم تم اگر انجان ہیں آنکھیں,ham ne dil de bhi diya ahd e vafa le bhi liya
لب کچھ بھی کہیں اس سے حقیقت نہیں کھلتی,aap ab shauq se de len jo saza dete hain
انسان کے سچ جھوٹ کی پہچان ہیں آنکھیں,kabhi khud pe kabhi halat pe rona aaya
آنکھیں نہ جھکیں تیری کسی غیر کے آگے,baat nikli to har ik baat pe rona aaya
دنیا میں بڑی چیز مری جان! ہیں آنکھیں,ham to samjhe the ki ham bhuul gae hain un ko
ہوس نصیب نظر کو کہیں قرار نہیں,kya hua aaj ye kis baat pe rona aaya
میں منتظر ہوں مگر تیرا انتظار نہیں,kis liye jiite hain ham kis ke liye jiite hain
ہمیں سے رنگ گلستاں ہمیں سے رنگ بہار,barha aise savalat pe rona aaya
ہمیں کو نظم گلستاں پہ اختیار نہیں,kaun rota hai kisi aur ki khatir ai dost
ابھی نہ چھیڑ محبت کے گیت اے مطرب,sab ko apni hi kisi baat pe rona aaya
ابھی حیات کا ماحول خوش گوار نہیں,khuddariyon ke khuun ko arzan na kar sake
تمہارے عہد وفا کو میں عہد کیا سمجھوں,ham apne jauharon ko numayan na kar sake
مجھے خود اپنی محبت پہ اعتبار نہیں,ho kar kharab e mai tire gham to bhula diye
نہ جانے کتنے گلے اس میں مضطرب ہیں ندیم,lekin gham e hayat ka darman na kar sake
وہ ایک دل جو کسی کا گلہ گزار نہیں,tuuta tilism e ahd e mohabbat kuchh is tarah
گریز کا نہیں قایل حیات سے لیکن,phir aarzu ki shama firozan na kar sake
جو سچ کہوں کہ مجھے موت ناگوار نہیں,har shai qarib aa ke kashish apni kho gai
یہ کس مقام پہ پہنچا دیا زمانے نے,vo bhi ilaj e shauq e gurezan na kar sake
کہ اب حیات پہ تیرا بھی اختیار نہیں,kis darja dil shikan the mohabbat ke hadse
اس طرف سے گزرے تھے قافلے بہاروں کے,ham zindagi men phir koi arman na kar sake
آج تک سلگتے ہیں زخم رہ گزاروں کے,mayusiyon ne chhin liye dil ke valvale
خلوتوں کے شیدایی خلوتوں میں کھلتے ہیں,vo bhi nashat e ruh ka saman na kar sake
ہم سے پوچھ کر دیکھو راز پردہ داروں کے,kya janen tiri ummat kis haal ko pahunchegi
گیسوؤں کی چھاؤں میں دل نواز چہرے ہیں,badhti chali jaati hai taadad imamon ki
یا حسیں دھندلکوں میں پھول ہیں بہاروں کے,har gosha e maghrib men har khitta e mashriq men
پہلے ہنس کے ملتے ہیں پھر نظر چراتے ہیں,tashrih digar gun hai ab tere payamon ki
آشنا صفت ہیں لوگ اجنبی دیاروں کے,vo log jinhen kal tak daava tha rifaqat ka
تم نے صرف چاہا ہے ہم نے چھو کے دیکھے ہیں,tazlil pe utre hain apnon hi ke namon ki
پیرہن گھٹاؤں کے جسم برق پاروں کے,bigde hue tevar hain nau umr siyasat ke
شغل مے پرستی گو جشن نامرادی تھا,biphri hui sansen hain nau mashq nizamon ki
یوں بھی کٹ گیے کچھ دن تیرے سوگواروں کے,tabqon se nikal kar ham firqon men na bat jaaen
اتنی حسین اتنی جواں رات کیا کریں,ban kar na bigad jaae taqdir ghulamon ki
جاگے ہیں کچھ عجیب سے جذبات کیا کریں,lab pe pabandi to hai ehsas par pahra to hai
پیڑوں کے بازوؤں میں مہکتی ہے چاندنی,phir bhi ahl e dil ko ahval e bashar kahna to hai
